id,ticker,headline,source,published_at,url,sentiment_score,sentiment_label
695,INFY.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty surge nearly 2% as falling oil prices lift market sentiment",BusinessLine,2026-06-12 10:41:11,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-12th-june-2026/article71088866.ece,0.2732,POSITIVE
817,HDFCBANK.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty surge nearly 2% as falling oil prices lift market sentiment",BusinessLine,2026-06-12 10:41:11,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-12th-june-2026/article71088866.ece,0.2732,POSITIVE
536,RELIANCE.NS,NSE IPO coming soon? IFCI shares rally 20% to fresh 52-week high. Here’s why the listing buzz is driving stock,The Times of India,2026-06-12 09:05:32,https://economictimes.indiatimes.com/markets/stocks/news/nse-ipo-coming-soon-ifci-shares-rally-20-to-fresh-52-week-high-heres-why-the-listing-buzz-is-driving-stock/articleshow/131679710.cms,0.5423,POSITIVE
537,RELIANCE.NS,"Stocks To Watch Today, 12 June: Dabur India, Vedanta, GNG Electronics, Infosys, Hexagon Nutrition, IRCTC, GenXAI Analytics, State Bank of India (SBI), Lenskart Solutions, Sagility",The Sunday Guardian,2026-06-12 09:03:29,https://sundayguardianlive.com/business/stocks-to-watch-today-12-june-dabur-india-vedanta-gng-electronics-infosys-hexagon-nutrition-irctc-genxai-analytics-state-bank-of-india-sbi-lenskart-solutions-sagility-205349/,0.1779,POSITIVE
696,INFY.NS,"Stocks To Watch Today, 12 June: Dabur India, Vedanta, GNG Electronics, Infosys, Hexagon Nutrition, IRCTC, GenXAI Analytics, State Bank of India (SBI), Lenskart Solutions, Sagility",The Sunday Guardian,2026-06-12 09:03:29,https://sundayguardianlive.com/business/stocks-to-watch-today-12-june-dabur-india-vedanta-gng-electronics-infosys-hexagon-nutrition-irctc-genxai-analytics-state-bank-of-india-sbi-lenskart-solutions-sagility-205349/,0.1779,POSITIVE
818,HDFCBANK.NS,Yes Bank sees Indians tip-toeing back to deposits,The Times of India,2026-06-12 08:38:28,https://economictimes.indiatimes.com/industry/banking/finance/banking/yes-bank-sees-indians-tip-toeing-back-to-deposits/articleshow/131678784.cms,0.4019,POSITIVE
697,INFY.NS,India bonds surge as oil nears 8-week low on US-Iran deal hopes,The Times of India,2026-06-12 06:56:15,https://economictimes.indiatimes.com/markets/bonds/india-bonds-surge-as-oil-nears-8-week-low-on-us-iran-deal-hopes/articleshow/131676959.cms,0.1779,POSITIVE
819,HDFCBANK.NS,India bonds surge as oil nears 8-week low on US-Iran deal hopes,The Times of India,2026-06-12 06:56:15,https://economictimes.indiatimes.com/markets/bonds/india-bonds-surge-as-oil-nears-8-week-low-on-us-iran-deal-hopes/articleshow/131676959.cms,0.1779,POSITIVE
891,WIPRO.NS,India bonds surge as oil nears 8-week low on US-Iran deal hopes,The Times of India,2026-06-12 06:56:15,https://economictimes.indiatimes.com/markets/bonds/india-bonds-surge-as-oil-nears-8-week-low-on-us-iran-deal-hopes/articleshow/131676959.cms,0.1779,POSITIVE
698,INFY.NS,SpaceX raises $2.2 billion in Japan slice of record-breaking IPO,The Times of India,2026-06-12 06:55:00,https://economictimes.indiatimes.com/markets/ipos/fpos/spacex-raises-2-2-billion-in-japan-slice-of-record-breaking-ipo/articleshow/131676456.cms,0.0,NEUTRAL
820,HDFCBANK.NS,SpaceX raises $2.2 billion in Japan slice of record-breaking IPO,The Times of India,2026-06-12 06:55:00,https://economictimes.indiatimes.com/markets/ipos/fpos/spacex-raises-2-2-billion-in-japan-slice-of-record-breaking-ipo/articleshow/131676456.cms,0.0,NEUTRAL
892,WIPRO.NS,SpaceX raises $2.2 billion in Japan slice of record-breaking IPO,The Times of India,2026-06-12 06:55:00,https://economictimes.indiatimes.com/markets/ipos/fpos/spacex-raises-2-2-billion-in-japan-slice-of-record-breaking-ipo/articleshow/131676456.cms,0.0,NEUTRAL
821,HDFCBANK.NS,"Nifty Bank surges 700 points to one-month high; HDFC Bank, Yes Bank, PNB, other stocks rise 2%. What lies ahead?",The Times of India,2026-06-12 06:13:10,https://economictimes.indiatimes.com/markets/stocks/news/nifty-bank-surges-700-points-to-one-month-high-hdfc-bank-yes-bank-pnb-other-stocks-rise-2-what-lies-ahead/articleshow/131675825.cms,0.3818,POSITIVE
822,HDFCBANK.NS,Nifty in control of FIIs? The unlucky 13 bluechips facing the hardest institutional selloff,The Times of India,2026-06-12 04:35:39,https://economictimes.indiatimes.com/markets/stocks/news/nifty-in-control-of-fiis-the-unlucky-13-bluechips-facing-the-hardest-institutional-selloff/articleshow/131673919.cms,0.4019,POSITIVE
893,WIPRO.NS,Nifty in control of FIIs? The unlucky 13 bluechips facing the hardest institutional selloff,The Times of India,2026-06-12 04:35:39,https://economictimes.indiatimes.com/markets/stocks/news/nifty-in-control-of-fiis-the-unlucky-13-bluechips-facing-the-hardest-institutional-selloff/articleshow/131673919.cms,0.4019,POSITIVE
343,GOOGL,Is Alphabet Inc. (GOOGL) One of the Best Forever Stocks to Buy on $85B Capital Raise?,Yahoo Entertainment,2026-06-12 03:25:50,https://finance.yahoo.com/markets/stocks/articles/alphabet-inc-googl-one-best-032550927.html,0.6369,POSITIVE
699,INFY.NS,Another AI aftershock sends Indian IT stocks for a tumble,The Times of India,2026-06-12 01:41:33,https://economictimes.indiatimes.com/markets/stocks/news/another-ai-aftershock-sends-indian-it-stocks-for-a-tumble/articleshow/131671531.cms,0.0,NEUTRAL
700,INFY.NS,Sebi plans unified price band across bourses,The Times of India,2026-06-12 01:26:06,https://economictimes.indiatimes.com/markets/stocks/news/sebi-plans-unified-price-band-across-bourses/articleshow/131671440.cms,0.3818,POSITIVE
823,HDFCBANK.NS,Sebi plans unified price band across bourses,The Times of India,2026-06-12 01:26:06,https://economictimes.indiatimes.com/markets/stocks/news/sebi-plans-unified-price-band-across-bourses/articleshow/131671440.cms,0.3818,POSITIVE
894,WIPRO.NS,Sebi plans unified price band across bourses,The Times of India,2026-06-12 01:26:06,https://economictimes.indiatimes.com/markets/stocks/news/sebi-plans-unified-price-band-across-bourses/articleshow/131671440.cms,0.3818,POSITIVE
824,HDFCBANK.NS,Japan's Nikkei jumps on renewed hopes for Middle East peace,The Times of India,2026-06-12 01:09:23,https://economictimes.indiatimes.com/markets/us-stocks/news/japans-nikkei-jumps-on-renewed-hopes-for-middle-east-peace/articleshow/131671370.cms,0.743,POSITIVE
895,WIPRO.NS,Japan's Nikkei jumps on renewed hopes for Middle East peace,The Times of India,2026-06-12 01:09:23,https://economictimes.indiatimes.com/markets/us-stocks/news/japans-nikkei-jumps-on-renewed-hopes-for-middle-east-peace/articleshow/131671370.cms,0.743,POSITIVE
701,INFY.NS,Japan's Nikkei jumps on renewed hopes for Middle East peace,The Times of India,2026-06-12 01:09:23,https://economictimes.indiatimes.com/markets/us-stocks/news/japans-nikkei-jumps-on-renewed-hopes-for-middle-east-peace/articleshow/131671370.cms,0.743,POSITIVE
702,INFY.NS,"Stocks in news: Lenskart, GNG Electronics, Vedanta, Infosys, RIL",The Times of India,2026-06-12 00:58:43,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-lenskart-gng-electronics-vedanta-infosys-ril/articleshow/131671340.cms,0.0,NEUTRAL
896,WIPRO.NS,BlackRock seeks to buy at least $5 billion in SpaceX IPO shares: Report,The Times of India,2026-06-11 16:42:38,https://economictimes.indiatimes.com/markets/stocks/news/blackrock-seeks-to-buy-at-least-5-billion-in-spacex-ipo-shares-report/articleshow/131664387.cms,0.296,POSITIVE
825,HDFCBANK.NS,BlackRock seeks to buy at least $5 billion in SpaceX IPO shares: Report,The Times of India,2026-06-11 16:42:38,https://economictimes.indiatimes.com/markets/stocks/news/blackrock-seeks-to-buy-at-least-5-billion-in-spacex-ipo-shares-report/articleshow/131664387.cms,0.296,POSITIVE
703,INFY.NS,BlackRock seeks to buy at least $5 billion in SpaceX IPO shares: Report,The Times of India,2026-06-11 16:42:38,https://economictimes.indiatimes.com/markets/stocks/news/blackrock-seeks-to-buy-at-least-5-billion-in-spacex-ipo-shares-report/articleshow/131664387.cms,0.296,POSITIVE
538,RELIANCE.NS,Ahead of Market: 10 things that will decide stock market action on Friday,The Times of India,2026-06-11 15:38:46,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-friday/articleshow/131663351.cms,0.0,NEUTRAL
826,HDFCBANK.NS,Ahead of Market: 10 things that will decide stock market action on Friday,The Times of India,2026-06-11 15:38:46,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-friday/articleshow/131663351.cms,0.0,NEUTRAL
344,GOOGL,Waymo Is Doubling Down on Self-Driving Car Ambitions. What That Means for GOOGL Stock.,Barchart.com,2026-06-11 15:28:59,https://www.barchart.com/story/news/2424468/waymo-is-doubling-down-on-self-driving-car-ambitions-what-that-means-for-googl-stock,0.0,NEUTRAL
345,GOOGL,J.P. Morgan names stock sectors primed for serious growth,TheStreet,2026-06-11 15:07:00,https://www.thestreet.com/investing/j-p-morgan-names-stock-sectors-primed-for-serious-growth,0.3182,POSITIVE
827,HDFCBANK.NS,SpaceX IPO draws more than $70 billion in retail orders: Report,The Times of India,2026-06-11 13:48:30,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-ipo-draws-more-than-70-billion-in-retail-orders-report/articleshow/131661404.cms,0.0,NEUTRAL
897,WIPRO.NS,SpaceX IPO draws more than $70 billion in retail orders: Report,The Times of India,2026-06-11 13:48:30,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-ipo-draws-more-than-70-billion-in-retail-orders-report/articleshow/131661404.cms,0.0,NEUTRAL
704,INFY.NS,SpaceX IPO draws more than $70 billion in retail orders: Report,The Times of India,2026-06-11 13:48:30,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-ipo-draws-more-than-70-billion-in-retail-orders-report/articleshow/131661404.cms,0.0,NEUTRAL
540,RELIANCE.NS,"Eightco Holdings (NASDAQ: ORBS) Reports Total Holdings of Approximately $406 Million, Includes OpenAI, Beast Industries, More Than 16,000 ETH and Over 283 Million WLD Tokens",PRNewswire,2026-06-11 12:30:00,https://www.prnewswire.com/news-releases/eightco-holdings-nasdaq-orbs-reports-total-holdings-of-approximately-406-million-includes-openai-beast-industries-more-than-16-000-eth-and-over-283-million-wld-tokens-302797485.html,0.0,NEUTRAL
539,RELIANCE.NS,Saratoga Investment Corp. Declares Dividend of $0.75 Per Share for the Second Quarter of Fiscal 2027; Paid in Monthly Dividends of $0.25 Per Share,GlobeNewswire,2026-06-11 12:30:00,https://www.globenewswire.com/news-release/2026/06/11/3310446/0/en/Saratoga-Investment-Corp-Declares-Dividend-of-0-75-Per-Share-for-the-Second-Quarter-of-Fiscal-2027-Paid-in-Monthly-Dividends-of-0-25-Per-Share.html,0.5267,POSITIVE
346,GOOGL,"As OpenAI leans into enterprise business, Apple and Google set sights on the masses",CNBC,2026-06-11 12:17:17,https://www.cnbc.com/2026/06/11/as-openai-leans-into-enterprise-apple-and-google-target-consumer-ai.html,0.0,NEUTRAL
541,RELIANCE.NS,"ZenaTech Signs Offer to Acquire a Western Canadian Geospatial and Land Surveying Company to Accelerate Drone as a Service in Utilities, Forestry, Agriculture and Government Sectors",Financial Post,2026-06-11 12:01:44,https://financialpost.com/globe-newswire/zenatech-signs-offer-to-acquire-a-western-canadian-geospatial-and-land-surveying-company-to-accelerate-drone-as-a-service-in-utilities-forestry-agriculture-and-government-sectors,0.0,NEUTRAL
542,RELIANCE.NS,newcleo Strengthens U.S. Leadership Team with Strategic Appointments of Dustin Greenwood and Travis Chapman,GlobeNewswire,2026-06-11 12:00:00,https://www.globenewswire.com/news-release/2026/06/11/3310378/0/en/newcleo-Strengthens-U-S-Leadership-Team-with-Strategic-Appointments-of-Dustin-Greenwood-and-Travis-Chapman.html,0.4588,POSITIVE
543,RELIANCE.NS,The 2026 Proxy Season: Shareholder Proposal Trends,Harvard School of Engineering and Applied Sciences,2026-06-11 11:30:08,https://corpgov.law.harvard.edu/2026/06/11/the-2026-proxy-season-shareholder-proposal-trends/,0.0,NEUTRAL
544,RELIANCE.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end lower as West Asia tensions weigh; IT stocks extend losing streak",BusinessLine,2026-06-11 10:36:48,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-11th-june-2026/article71085058.ece,-0.4767,NEGATIVE
705,INFY.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end lower as West Asia tensions weigh; IT stocks extend losing streak",BusinessLine,2026-06-11 10:36:48,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-11th-june-2026/article71085058.ece,-0.4767,NEGATIVE
898,WIPRO.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end lower as West Asia tensions weigh; IT stocks extend losing streak",BusinessLine,2026-06-11 10:36:48,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-11th-june-2026/article71085058.ece,-0.4767,NEGATIVE
598,TCS.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end lower as West Asia tensions weigh; IT stocks extend losing streak",BusinessLine,2026-06-11 10:36:48,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-11th-june-2026/article71085058.ece,-0.4767,NEGATIVE
545,RELIANCE.NS,Hooker Furnishings Reports Profitability Despite Challenging Market Conditions,GlobeNewswire,2026-06-11 10:00:00,https://www.globenewswire.com/news-release/2026/06/11/3310280/8255/en/Hooker-Furnishings-Reports-Profitability-Despite-Challenging-Market-Conditions.html,0.167,POSITIVE
828,HDFCBANK.NS,"Prabhudas Lilladher cuts Nifty target to 26,449, lists 16 high conviction stock picks",The Times of India,2026-06-11 09:32:24,https://economictimes.indiatimes.com/markets/stocks/news/prabhudas-lilladher-cuts-nifty-target-to-26449-lists-16-high-conviction-stock-picks/articleshow/131654922.cms,0.128,POSITIVE
706,INFY.NS,Global Market | European shares edge higher ahead of ECB rate verdict; Mideast tensions eyed,The Times of India,2026-06-11 07:55:08,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-european-shares-edge-higher-ahead-of-ecb-rate-verdict-mideast-tensions-eyed/articleshow/131653125.cms,0.0258,NEUTRAL
899,WIPRO.NS,Global Market | European shares edge higher ahead of ECB rate verdict; Mideast tensions eyed,The Times of India,2026-06-11 07:55:08,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-european-shares-edge-higher-ahead-of-ecb-rate-verdict-mideast-tensions-eyed/articleshow/131653125.cms,0.0258,NEUTRAL
829,HDFCBANK.NS,Global Market | European shares edge higher ahead of ECB rate verdict; Mideast tensions eyed,The Times of India,2026-06-11 07:55:08,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-european-shares-edge-higher-ahead-of-ecb-rate-verdict-mideast-tensions-eyed/articleshow/131653125.cms,0.0258,NEUTRAL
707,INFY.NS,'Time to cherry pick again': Porinju Veliyath says small and midcaps have bottomed & Thomas Cook is his latest buy,The Times of India,2026-06-11 07:45:38,https://economictimes.indiatimes.com/markets/expert-view/time-to-cherry-pick-again-porinju-veliyath-says-small-and-midcaps-have-bottomed-thomas-cook-is-his-latest-buy/articleshow/131652870.cms,0.0,NEUTRAL
900,WIPRO.NS,'Time to cherry pick again': Porinju Veliyath says small and midcaps have bottomed & Thomas Cook is his latest buy,The Times of India,2026-06-11 07:45:38,https://economictimes.indiatimes.com/markets/expert-view/time-to-cherry-pick-again-porinju-veliyath-says-small-and-midcaps-have-bottomed-thomas-cook-is-his-latest-buy/articleshow/131652870.cms,0.0,NEUTRAL
347,GOOGL,Alphabet vs Microsoft Stocks: Analyst Views on Buy or Sell in 2026,Ibtimes.com.au,2026-06-11 06:10:22,https://www.ibtimes.com.au/alphabet-vs-microsoft-ai-cloud-2026-1870486,0.0,NEUTRAL
708,INFY.NS,"IT drags D-Street lower as investors turn cautious on West Asia tensions, US inflation data, oil spike",BusinessLine,2026-06-11 04:29:31,https://www.thehindubusinessline.com/markets/it-drags-d-street-lower-as-investors-turn-cautious-on-west-asia-tensions-us-inflation-data-oil-spike/article71087604.ece,-0.7184,NEGATIVE
901,WIPRO.NS,"Wipro's Rs 15,000 crore buyback opens today: Analysts expect 7-8% returns for retail investors. Here's how",The Times of India,2026-06-11 04:11:54,https://economictimes.indiatimes.com/markets/stocks/news/wipros-rs-15000-crore-buyback-opens-today-analysts-expect-7-8-returns-for-retail-investors-heres-how/articleshow/131648834.cms,0.0,NEUTRAL
709,INFY.NS,"Sensex tumbles 350 points, Nifty below 23,150 as Iran shuts Strait of Hormuz after US strikes. What lies ahead?",The Times of India,2026-06-11 03:58:09,https://economictimes.indiatimes.com/markets/stocks/news/sensex-tumbles-450-points-nifty-below-23100-as-iran-shuts-strait-of-hormuz-after-us-strikes-what-lies-ahead/articleshow/131648721.cms,-0.3818,NEGATIVE
348,GOOGL,SpaceX’s IPO success may rub off on Ambani,The Times of India,2026-06-11 03:56:51,https://economictimes.indiatimes.com/markets/us-stocks/news/spacexs-ipo-success-may-rub-off-on-ambani/articleshow/131648502.cms,0.5719,POSITIVE
546,RELIANCE.NS,Kiwi venture capital surges as entrepreneurs chase global scale,New Zealand Herald,2026-06-11 03:00:00,https://www.nzherald.co.nz/business/business-reports/capital-markets-report/kiwi-venture-capital-surges-as-entrepreneurs-chase-global-scale/premium/WEFTOSZYHFDZPJBOSJYDVXKML4/,0.0,NEUTRAL
710,INFY.NS,"Pimco says ‘credit loss cycle’ has begun, favours quality bonds",The Times of India,2026-06-11 01:47:24,https://economictimes.indiatimes.com/markets/bonds/pimco-says-credit-loss-cycle-has-begun-favours-quality-bonds/articleshow/131646919.cms,0.128,POSITIVE
902,WIPRO.NS,"Pimco says ‘credit loss cycle’ has begun, favours quality bonds",The Times of India,2026-06-11 01:47:24,https://economictimes.indiatimes.com/markets/bonds/pimco-says-credit-loss-cycle-has-begun-favours-quality-bonds/articleshow/131646919.cms,0.128,POSITIVE
711,INFY.NS,Corporate India’s overseas FDI commitments halve in May,The Times of India,2026-06-11 01:46:30,https://economictimes.indiatimes.com/markets/stocks/news/corporate-indias-overseas-fdi-commitments-halve-in-may/articleshow/131646878.cms,0.128,POSITIVE
903,WIPRO.NS,Corporate India’s overseas FDI commitments halve in May,The Times of India,2026-06-11 01:46:30,https://economictimes.indiatimes.com/markets/stocks/news/corporate-indias-overseas-fdi-commitments-halve-in-may/articleshow/131646878.cms,0.128,POSITIVE
904,WIPRO.NS,Bond traders keep bets on Fed hike in 2026,The Times of India,2026-06-11 01:42:34,https://economictimes.indiatimes.com/markets/bonds/bond-traders-keep-bets-on-fed-hike-in-2026/articleshow/131646879.cms,0.0,NEUTRAL
712,INFY.NS,Bond traders keep bets on Fed hike in 2026,The Times of India,2026-06-11 01:42:34,https://economictimes.indiatimes.com/markets/bonds/bond-traders-keep-bets-on-fed-hike-in-2026/articleshow/131646879.cms,0.0,NEUTRAL
547,RELIANCE.NS,CNBC Daily Open: Trump expresses 'love' for inflation print and anger at Iran,CNBC,2026-06-11 01:27:31,https://www.cnbc.com/2026/06/11/cnbc-daily-open-trump-expresses-love-for-inflation-print-and-anger-at-iran.html,0.128,POSITIVE
349,GOOGL,Google orders Intel Foundry to produce over three million TPUs for 2028 amid TSMC capacity crunch,TweakTown,2026-06-10 23:10:04,https://www.tweaktown.com/news/112134/google-orders-intel-foundry-to-produce-over-three-million-tpus-for-2028-amid-tsmc-capacity-crunch/index.html,0.0,NEUTRAL
350,GOOGL,Wall Street CIO: The AI Trade is “Technically Unsustainable.” Buy These Two Industries Instead.,24/7 Wall St.,2026-06-10 22:28:51,https://247wallst.com/investing/2026/06/10/wall-street-cio-the-ai-trade-is-technically-unsustainable-buy-these-two-industries-instead/,0.0,NEUTRAL
351,GOOGL,FinOps AI goes beyond token economics as agentic costs emerge,SiliconANGLE News,2026-06-10 22:02:22,https://siliconangle.com/2026/06/10/finops-ai-goes-beyond-token-economics-agentic-costs-emerge-finopsx/,0.0,NEUTRAL
352,GOOGL,"Fresh off bond sale, Amazon borrows $17.5B from banks as AI spending continues | TechCrunch",TechCrunch,2026-06-10 20:19:31,https://techcrunch.com/2026/06/10/fresh-off-bond-sale-amazon-borrows-17-5-billion-from-banks-as-ai-spending-continues/,0.4588,POSITIVE
353,GOOGL,SMCI Shares Dump 28% as AI Trade Gets Tested,Moby.co,2026-06-10 20:18:22,https://app.moby.co/home/news/news-smci-shares-dump-28-as-ai-trade-gets-tested?utm_source=yahoo_finance&amp;utm_medium=rss,-0.1027,NEGATIVE
548,RELIANCE.NS,"MIND TECHNOLOGY, INC. REPORTS FISCAL 2027 FIRST QUARTER RESULTS",PRNewswire,2026-06-10 20:15:00,https://www.prnewswire.com/news-releases/mind-technology-inc-reports-fiscal-2027-first-quarter-results-302797087.html,0.0,NEUTRAL
549,RELIANCE.NS,M3-Brigade Acquisition V Corp. Announces Postponement of Extraordinary General Meeting of Shareholders to Approve Business Combination and Extension of Redemption Deadline,PRNewswire,2026-06-10 20:05:00,https://www.prnewswire.com/news-releases/m3-brigade-acquisition-v-corp-announces-postponement-of-extraordinary-general-meeting-of-shareholders-to-approve-business-combination-and-extension-of-redemption-deadline-302797234.html,0.0,NEUTRAL
354,GOOGL,Intel Is the Market's Most Mispriced AI Hedge,MarketBeat,2026-06-10 18:55:00,https://www.marketbeat.com/originals/intel-is-the-markets-most-mispriced-ai-hedge/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,0.0,NEUTRAL
355,GOOGL,Supermicro Said It Wants to Raise $7B to Meet AI Demand. The Stock Is Tumbling,Investopedia,2026-06-10 18:39:59,https://www.investopedia.com/supermicro-said-it-wants-to-raise-usd7b-to-meet-ai-demand-the-stock-is-tumbling-11994709,-0.128,NEGATIVE
356,GOOGL,"AI boom sparks rally, frenzy and fear",CNA,2026-06-10 17:48:22,https://www.channelnewsasia.com/business/ai-boom-sparks-rally-frenzy-and-fear-6174906,-0.6705,NEGATIVE
357,GOOGL,German court rules Google liable for false statements in AI Overviews,Crypto Briefing,2026-06-10 17:24:37,https://cryptobriefing.com/german-court-google-ai-overviews-liability/,0.0,NEUTRAL
358,GOOGL,Fisher Funds warns S&P 500 concentration poses risk for Kiwi investors,New Zealand Herald,2026-06-10 16:59:00,https://www.nzherald.co.nz/business/business-reports/capital-markets-report/fisher-funds-warns-sp-500-concentration-poses-risk-for-kiwi-investors/DBN4GEI6MNHFJAI26ZE6R7PQBA/,-0.3612,NEGATIVE
359,GOOGL,Investors Are Ditching the Magnificent 7 For a New Group of Stocks: The MANGOS,24/7 Wall St.,2026-06-10 16:42:57,https://247wallst.com/investing/2026/06/10/investors-are-ditching-the-magnificent-7-for-a-new-group-of-stocks-the-mangos/,0.5994,POSITIVE
360,GOOGL,Alphabet Shares Decline 1.6% to $356.62 as Tech Stocks Face Profit-Taking,Ibtimes.com.au,2026-06-10 16:24:19,https://www.ibtimes.com.au/alphabet-shares-dip-market-caution-tech-rotation-1870479,0.296,POSITIVE
361,GOOGL,How giant IPOs from Anthropic and OpenAI will reshape the stock market's AI trade,Business Insider,2026-06-10 16:16:35,https://www.businessinsider.com/openai-anthropic-ai-ipo-spacex-stocks-stock-market-investing-trade-2026-6,0.0,NEUTRAL
550,RELIANCE.NS,"Top Business & Market Headlines Today — BL Morning Report, June 11, 2026",BusinessLine,2026-06-10 16:13:24,https://www.thehindubusinessline.com/multimedia/audio/top-business-market-headlines-today-bl-morning-report-june-11-2026/article71085883.ece,0.7034,POSITIVE
362,GOOGL,Jim Cramer Says “The Ease With Which Google Raised the Cash Was Incredible”,Yahoo Entertainment,2026-06-10 15:38:52,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-says-ease-google-153852678.html,0.3612,POSITIVE
363,GOOGL,"Jim Cramer Notes “Of the Big-Cap Stocks, Apple Had Been the Cleanest Story”",Yahoo Entertainment,2026-06-10 15:38:51,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-notes-big-cap-153851782.html,0.0,NEUTRAL
905,WIPRO.NS,Ahead of Market: 10 things that will decide stock market action on Thursday,The Times of India,2026-06-10 15:33:28,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-thursday/articleshow/131638918.cms,0.0,NEUTRAL
551,RELIANCE.NS,Ahead of Market: 10 things that will decide stock market action on Thursday,The Times of India,2026-06-10 15:33:28,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-thursday/articleshow/131638918.cms,0.0,NEUTRAL
713,INFY.NS,Market Trading Guide: Akums Drugs among two stock recommendations for Thursday,The Times of India,2026-06-10 15:09:54,https://economictimes.indiatimes.com/markets/stocks/news/market-trading-guide-akums-drugs-among-two-stock-recommendations-for-thursday/articleshow/131638616.cms,0.0,NEUTRAL
906,WIPRO.NS,Market Trading Guide: Akums Drugs among two stock recommendations for Thursday,The Times of India,2026-06-10 15:09:54,https://economictimes.indiatimes.com/markets/stocks/news/market-trading-guide-akums-drugs-among-two-stock-recommendations-for-thursday/articleshow/131638616.cms,0.0,NEUTRAL
364,GOOGL,Mizuho Doubles Down on WDC Stock as AI Storage Demand Shows No Signs of Slowing Down,Barchart.com,2026-06-10 14:54:09,https://www.barchart.com/story/news/2402785/mizuho-doubles-down-on-wdc-stock-as-ai-storage-demand-shows-no-signs-of-slowing-down,-0.4019,NEGATIVE
552,RELIANCE.NS,Aegon Annual General Meeting approves all resolutions,GlobeNewswire,2026-06-10 14:30:00,https://www.globenewswire.com/news-release/2026/06/10/3309891/0/en/Aegon-Annual-General-Meeting-approves-all-resolutions.html,0.4019,POSITIVE
553,RELIANCE.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end flat as early gains fade; gold prices slide sharply",BusinessLine,2026-06-10 10:37:18,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-10th-june-2026/article71081121.ece,0.6249,POSITIVE
714,INFY.NS,"Sensex today | Stock Market Highlights: Sensex, Nifty end flat as early gains fade; gold prices slide sharply",BusinessLine,2026-06-10 10:37:18,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-10th-june-2026/article71081121.ece,0.6249,POSITIVE
907,WIPRO.NS,"RBI ""opens the floodgates"": Dhawal Dalal on why now may be the best entry point for debt investors in two years",The Times of India,2026-06-10 09:27:57,https://economictimes.indiatimes.com/markets/expert-view/rbi-opens-the-floodgates-dhawal-dalal-on-why-now-may-be-the-best-entry-point-for-debt-investors-in-two-years/articleshow/131630949.cms,0.4019,POSITIVE
715,INFY.NS,"RBI ""opens the floodgates"": Dhawal Dalal on why now may be the best entry point for debt investors in two years",The Times of India,2026-06-10 09:27:57,https://economictimes.indiatimes.com/markets/expert-view/rbi-opens-the-floodgates-dhawal-dalal-on-why-now-may-be-the-best-entry-point-for-debt-investors-in-two-years/articleshow/131630949.cms,0.4019,POSITIVE
908,WIPRO.NS,Banks pay 7% on dollar deposits as India seeks fresh foreign currency,The Times of India,2026-06-10 08:57:45,https://economictimes.indiatimes.com/markets/stocks/news/banks-pay-7-on-dollar-deposits-as-india-seeks-fresh-foreign-currency/articleshow/131630435.cms,0.2263,POSITIVE
716,INFY.NS,Banks pay 7% on dollar deposits as India seeks fresh foreign currency,The Times of India,2026-06-10 08:57:45,https://economictimes.indiatimes.com/markets/stocks/news/banks-pay-7-on-dollar-deposits-as-india-seeks-fresh-foreign-currency/articleshow/131630435.cms,0.2263,POSITIVE
